       0.277765     0.00748121      0.0326282    1.04835e+17
       0.292724   -0.000697766      0.0334318    1.04839e+17
       0.280132     0.00206214      0.0322224    1.04842e+17
       0.270712     0.00834536      0.0373881    1.04846e+17
       0.275582     0.00640176      0.0456606    1.04849e+17
       0.269355      0.0111668      0.0446271    1.04853e+17
       0.276472     0.00864615      0.0449748    1.04856e+17
       0.294302      0.0143823      0.0516611     1.0486e+17
       0.315893      0.0115093      0.0637268    1.04863e+17
       0.338386     0.00595467      0.0632706    1.04867e+17
        0.31393      0.0102691      0.0645045     1.0487e+17
       0.326002      0.0115587      0.0630677    1.04874e+17
       0.317439      0.0150736      0.0604155    1.04877e+17
       0.281944      0.0179958      0.0602128    1.04881e+17
       0.285745      0.0166166      0.0624598    1.04884e+17
       0.283837      0.0150002       0.060874    1.04888e+17
        0.26151      0.0108748      0.0568866    1.04891e+17
       0.263745     0.00918838      0.0559957    1.04895e+17
       0.259054     0.00895913      0.0447334    1.04898e+17
       0.255053      0.0041678      0.0436578    1.04902e+17
       0.241543     0.00666038      0.0473391    1.04905e+17
       0.249818     0.00635808      0.0556905    1.04909e+17
        0.26585      0.0101786      0.0526559    1.04912e+17
       0.260131      0.0089431      0.0603913    1.04916e+17
        0.28686      0.0107955        0.07314    1.04919e+17
       0.268683      0.0126343      0.0664003    1.04923e+17
       0.251931      0.0153708      0.0594855    1.04926e+17
       0.286844      0.0143576      0.0722972     1.0493e+17
       0.318198      0.0198505      0.0876755    1.04933e+17
       0.327887      0.0205435      0.0861354    1.04936e+17
       0.330926      0.0197732      0.0892943     1.0494e+17
       0.325497      0.0230478      0.0887193    1.04943e+17
        0.31835      0.0217774       0.087472    1.04947e+17
       0.322048      0.0187133      0.0887448     1.0495e+17
       0.313329      0.0131863      0.0922008    1.04954e+17
       0.319995     0.00834923      0.0851522    1.04957e+17
       0.313959     0.00702834      0.0821718    1.04961e+17
       0.373112     0.00746683       0.103562    1.04964e+17
       0.349406      0.0145688       0.100189    1.04968e+17
       0.378183      0.0163266       0.101281    1.04971e+17
        0.33272      0.0165655        0.07959    1.04975e+17
       0.348721      0.0154597      0.0867762    1.04978e+17
       0.400687       0.013369       0.109461    1.04982e+17
       0.424851      0.0171425       0.114237    1.04985e+17
       0.454631      0.0369822       0.132146    1.04989e+17
       0.454606      0.0353085       0.135313    1.04992e+17
        0.47877      0.0387343       0.135975    1.04996e+17
       0.479263      0.0323697       0.144813    1.04999e+17
